"",2003,1
ALABAMA,1950,2
ALABAMA,1951,5
ALABAMA,1952,13
ALABAMA,1953,22
ALABAMA,1954,10
ALABAMA,1955,30
ALABAMA,1956,26
ALABAMA,1957,70
ALABAMA,1958,36
ALABAMA,1959,26
ALABAMA,1960,29
ALABAMA,1961,52
ALABAMA,1962,49
ALABAMA,1963,56
ALABAMA,1964,58
ALABAMA,1965,43
ALABAMA,1966,25
ALABAMA,1967,97
ALABAMA,1968,88
ALABAMA,1969,61
ALABAMA,1970,62
ALABAMA,1971,135
ALABAMA,1972,61
ALABAMA,1973,186
ALABAMA,1974,185
ALABAMA,1975,133
ALABAMA,1976,100
ALABAMA,1977,131
ALABAMA,1978,119
ALABAMA,1979,97
ALABAMA,1980,134
ALABAMA,1981,113
ALABAMA,1982,172
ALABAMA,1983,280
ALABAMA,1984,286
ALABAMA,1985,335
ALABAMA,1986,266
ALABAMA,1987,155
ALABAMA,1988,280
ALABAMA,1989,369
ALABAMA,1990,437
ALABAMA,1991,252
ALABAMA,1992,347
ALABAMA,1993,117
ALABAMA,1994,266
ALABAMA,1995,602
ALABAMA,1996,921
ALABAMA,1997,731
ALABAMA,1998,854
ALABAMA,1999,78
ALABAMA,2000,1008
ALABAMA,2001,765
ALABAMA,2002,759
ALABAMA,2003,1143
ALABAMA,2004,848
ALABAMA,2005,665
ALABAMA,2006,1143
ALABAMA,2007,1315
ALABAMA,2008,1695
ALABAMA,2009,1756
ALABAMA,2010,1274
ALABAMA,2011,2468
ALABAMA,2012,1723
ALABAMA,2013,935
ALABAMA,2014,890
ALABAMA,2015,892
ALABAMA,2016,976
ALABAMA,2017,1301
ALABAMA,2018,1027
ALABAMA,2019,1118
ALABAMA,2020,1353
ALABAMA,2021,1186
ALABAMA,2022,1030
ALABAMA,2023,1987
ALASKA,1993,1
ALASKA,1996,280
ALASKA,1997,278
ALASKA,1998,356
ALASKA,1999,72
ALASKA,2000,493
ALASKA,2001,449
ALASKA,2002,463
ALASKA,2003,334
ALASKA,2004,381
ALASKA,2005,146
ALASKA,2006,330
ALASKA,2007,257
ALASKA,2008,334
ALASKA,2009,464
ALASKA,2010,255
ALASKA,2011,431
ALASKA,2012,358
ALASKA,2013,269
ALASKA,2014,172
ALASKA,2015,220
ALASKA,2016,150
ALASKA,2017,231
ALASKA,2018,121
ALASKA,2019,143
ALASKA,2020,252
ALASKA,2021,283
ALASKA,2022,332
ALASKA,2023,249
AMERICAN SAMOA,1998,26
AMERICAN SAMOA,1999,16
AMERICAN SAMOA,2000,28
AMERICAN SAMOA,2001,25
AMERICAN SAMOA,2002,18
AMERICAN SAMOA,2003,13
AMERICAN SAMOA,2004,18
AMERICAN SAMOA,2005,28
AMERICAN SAMOA,2006,23
AMERICAN SAMOA,2007,16
AMERICAN SAMOA,2008,16
AMERICAN SAMOA,2009,15
AMERICAN SAMOA,2010,21
AMERICAN SAMOA,2011,11
AMERICAN SAMOA,2012,2
AMERICAN SAMOA,2013,4
AMERICAN SAMOA,2014,1
AMERICAN SAMOA,2015,14
AMERICAN SAMOA,2016,7
AMERICAN SAMOA,2017,13
AMERICAN SAMOA,2018,23
AMERICAN SAMOA,2019,21
AMERICAN SAMOA,2020,29
AMERICAN SAMOA,2021,14
AMERICAN SAMOA,2022,24
AMERICAN SAMOA,2023,23
ARIZONA,1952,1
ARIZONA,1954,2
ARIZONA,1955,7
ARIZONA,1956,7
ARIZONA,1957,10
ARIZONA,1958,13
ARIZONA,1959,11
ARIZONA,1960,6
ARIZONA,1961,24
ARIZONA,1962,10
ARIZONA,1963,14
ARIZONA,1964,10
ARIZONA,1965,9
ARIZONA,1966,14
ARIZONA,1967,15
ARIZONA,1968,16
ARIZONA,1969,17
ARIZONA,1970,18
ARIZONA,1971,25
ARIZONA,1972,36
ARIZONA,1973,14
ARIZONA,1974,39
ARIZONA,1975,27
ARIZONA,1976,30
ARIZONA,1977,21
ARIZONA,1978,27
ARIZONA,1979,29
ARIZONA,1980,22
ARIZONA,1981,25
ARIZONA,1982,34
ARIZONA,1983,56
ARIZONA,1984,28
ARIZONA,1985,24
ARIZONA,1986,61
ARIZONA,1987,33
ARIZONA,1988,39
ARIZONA,1989,26
ARIZONA,1990,61
ARIZONA,1991,36
ARIZONA,1992,82
ARIZONA,1993,48
ARIZONA,1994,67
ARIZONA,1995,97
ARIZONA,1996,318
ARIZONA,1997,318
ARIZONA,1998,250
ARIZONA,1999,39
ARIZONA,2000,263
ARIZONA,2001,255
ARIZONA,2002,213
ARIZONA,2003,261
ARIZONA,2004,280
ARIZONA,2005,265
ARIZONA,2006,389
ARIZONA,2007,341
ARIZONA,2008,397
ARIZONA,2009,360
ARIZONA,2010,549
ARIZONA,2011,604
ARIZONA,2012,498
ARIZONA,2013,561
ARIZONA,2014,570
ARIZONA,2015,518
ARIZONA,2016,444
ARIZONA,2017,498
ARIZONA,2018,1125
ARIZONA,2019,824
ARIZONA,2020,816
ARIZONA,2021,1301
ARIZONA,2022,1250
ARIZONA,2023,694
ARKANSAS,1950,13
ARKANSAS,1951,3
ARKANSAS,1952,29
ARKANSAS,1953,11
ARKANSAS,1954,33
ARKANSAS,1955,65
ARKANSAS,1956,66
ARKANSAS,1957,80
ARKANSAS,1958,30
ARKANSAS,1959,47
ARKANSAS,1960,50
ARKANSAS,1961,85
ARKANSAS,1962,34
ARKANSAS,1963,21
ARKANSAS,1964,64
ARKANSAS,1965,60
ARKANSAS,1966,44
ARKANSAS,1967,84
ARKANSAS,1968,112
ARKANSAS,1969,73
ARKANSAS,1970,94
ARKANSAS,1971,84
ARKANSAS,1972,74
ARKANSAS,1973,159
ARKANSAS,1974,126
ARKANSAS,1975,153
ARKANSAS,1976,111
ARKANSAS,1977,103
ARKANSAS,1978,125
ARKANSAS,1979,139
ARKANSAS,1980,112
ARKANSAS,1981,101
ARKANSAS,1982,395
ARKANSAS,1983,306
ARKANSAS,1984,384
ARKANSAS,1985,283
ARKANSAS,1986,281
ARKANSAS,1987,162
ARKANSAS,1988,310
ARKANSAS,1989,435
ARKANSAS,1990,320
ARKANSAS,1991,381
ARKANSAS,1992,567
ARKANSAS,1993,563
ARKANSAS,1994,893
ARKANSAS,1995,961
ARKANSAS,1996,1198
ARKANSAS,1997,742
ARKANSAS,1998,989
ARKANSAS,1999,190
ARKANSAS,2000,1181
ARKANSAS,2001,1114
ARKANSAS,2002,900
ARKANSAS,2003,1262
ARKANSAS,2004,1016
ARKANSAS,2005,538
ARKANSAS,2006,1266
ARKANSAS,2007,1028
ARKANSAS,2008,2055
ARKANSAS,2009,1961
ARKANSAS,2010,1598
ARKANSAS,2011,2811
ARKANSAS,2012,1905
ARKANSAS,2013,1341
ARKANSAS,2014,1259
ARKANSAS,2015,1243
ARKANSAS,2016,882
ARKANSAS,2017,1212
ARKANSAS,2018,1331
ARKANSAS,2019,1191
ARKANSAS,2020,1138
ARKANSAS,2021,982
ARKANSAS,2022,1533
ARKANSAS,2023,1487
ATLANTIC NORTH,2001,2
ATLANTIC NORTH,2002,182
ATLANTIC NORTH,2003,217
ATLANTIC NORTH,2004,199
ATLANTIC NORTH,2005,82
ATLANTIC NORTH,2006,298
ATLANTIC NORTH,2007,185
ATLANTIC NORTH,2008,574
ATLANTIC NORTH,2009,421
ATLANTIC NORTH,2010,533
ATLANTIC NORTH,2011,655
ATLANTIC NORTH,2012,755
ATLANTIC NORTH,2013,461
ATLANTIC NORTH,2014,553
ATLANTIC NORTH,2015,632
ATLANTIC NORTH,2016,811
ATLANTIC NORTH,2017,707
ATLANTIC NORTH,2018,613
ATLANTIC NORTH,2019,1054
ATLANTIC NORTH,2020,1005
ATLANTIC NORTH,2021,1053
ATLANTIC NORTH,2022,937
ATLANTIC NORTH,2023,779
ATLANTIC SOUTH,1998,1
ATLANTIC SOUTH,2001,7
ATLANTIC SOUTH,2002,114
ATLANTIC SOUTH,2003,178
ATLANTIC SOUTH,2004,146
ATLANTIC SOUTH,2005,84
ATLANTIC SOUTH,2006,139
ATLANTIC SOUTH,2007,193
ATLANTIC SOUTH,2008,227
ATLANTIC SOUTH,2009,232
ATLANTIC SOUTH,2010,183
ATLANTIC SOUTH,2011,362
ATLANTIC SOUTH,2012,397
ATLANTIC SOUTH,2013,301
ATLANTIC SOUTH,2014,489
ATLANTIC SOUTH,2015,448
ATLANTIC SOUTH,2016,414
ATLANTIC SOUTH,2017,498
ATLANTIC SOUTH,2018,708
ATLANTIC SOUTH,2019,519
ATLANTIC SOUTH,2020,740
ATLANTIC SOUTH,2021,515
ATLANTIC SOUTH,2022,556
ATLANTIC SOUTH,2023,719
CALIFORNIA,1951,1
CALIFORNIA,1952,1
CALIFORNIA,1953,2
CALIFORNIA,1954,1
CALIFORNIA,1955,7
CALIFORNIA,1956,2
CALIFORNIA,1957,11
CALIFORNIA,1958,35
CALIFORNIA,1959,5
CALIFORNIA,1960,5
CALIFORNIA,1961,2
CALIFORNIA,1962,5
CALIFORNIA,1964,7
CALIFORNIA,1965,6
CALIFORNIA,1966,8
CALIFORNIA,1967,7
CALIFORNIA,1969,3
CALIFORNIA,1970,7
CALIFORNIA,1971,3
CALIFORNIA,1972,10
CALIFORNIA,1973,8
CALIFORNIA,1974,6
CALIFORNIA,1975,8
CALIFORNIA,1976,9
CALIFORNIA,1977,6
CALIFORNIA,1978,20
CALIFORNIA,1979,10
CALIFORNIA,1980,28
CALIFORNIA,1981,13
CALIFORNIA,1982,32
CALIFORNIA,1983,38
CALIFORNIA,1984,12
CALIFORNIA,1985,8
CALIFORNIA,1986,23
CALIFORNIA,1987,13
CALIFORNIA,1988,16
CALIFORNIA,1989,13
CALIFORNIA,1990,23
CALIFORNIA,1991,26
CALIFORNIA,1992,33
CALIFORNIA,1993,29
CALIFORNIA,1994,22
CALIFORNIA,1995,27
CALIFORNIA,1996,396
CALIFORNIA,1997,664
CALIFORNIA,1998,839
CALIFORNIA,1999,122
CALIFORNIA,2000,873
CALIFORNIA,2001,1163
CALIFORNIA,2002,916
CALIFORNIA,2003,823
CALIFORNIA,2004,766
CALIFORNIA,2005,610
CALIFORNIA,2006,862
CALIFORNIA,2007,862
CALIFORNIA,2008,1138
CALIFORNIA,2009,875
CALIFORNIA,2010,871
CALIFORNIA,2011,811
CALIFORNIA,2012,889
CALIFORNIA,2013,739
CALIFORNIA,2014,1141
CALIFORNIA,2015,1143
CALIFORNIA,2016,1330
CALIFORNIA,2017,1889
CALIFORNIA,2018,1674
CALIFORNIA,2019,2753
CALIFORNIA,2020,1828
CALIFORNIA,2021,2820
CALIFORNIA,2022,2789
CALIFORNIA,2023,2838
COLORADO,1950,3
COLORADO,1951,8
COLORADO,1952,3
COLORADO,1953,14
COLORADO,1954,9
COLORADO,1955,36
COLORADO,1956,33
COLORADO,1957,39
COLORADO,1958,87
COLORADO,1959,16
COLORADO,1960,37
COLORADO,1961,36
COLORADO,1962,73
COLORADO,1963,25
COLORADO,1964,12
COLORADO,1965,78
COLORADO,1966,40
COLORADO,1967,60
COLORADO,1968,34
COLORADO,1969,39
COLORADO,1970,24
COLORADO,1971,63
COLORADO,1972,53
COLORADO,1973,89
COLORADO,1974,60
COLORADO,1975,79
COLORADO,1976,72
COLORADO,1977,96
COLORADO,1978,58
COLORADO,1979,116
COLORADO,1980,82
COLORADO,1981,132
COLORADO,1982,235
COLORADO,1983,241
COLORADO,1984,140
COLORADO,1985,140
COLORADO,1986,127
COLORADO,1987,186
COLORADO,1988,130
COLORADO,1989,147
COLORADO,1990,179
COLORADO,1991,318
COLORADO,1992,266
COLORADO,1993,154
COLORADO,1994,308
COLORADO,1995,306
COLORADO,1996,1647
COLORADO,1997,1352
COLORADO,1998,951
COLORADO,1999,129
COLORADO,2000,1163
COLORADO,2001,1011
COLORADO,2002,1193
COLORADO,2003,1384
COLORADO,2004,1788
COLORADO,2005,1028
COLORADO,2006,1564
COLORADO,2007,1687
COLORADO,2008,1365
COLORADO,2009,1739
COLORADO,2010,1756
COLORADO,2011,1611
COLORADO,2012,1326
COLORADO,2013,1542
COLORADO,2014,1458
COLORADO,2015,1292
COLORADO,2016,1347
COLORADO,2017,1095
COLORADO,2018,1765
COLORADO,2019,1748
COLORADO,2020,1828
COLORADO,2021,1844
COLORADO,2022,1587
COLORADO,2023,1921
CONNECTICUT,1950,2
CONNECTICUT,1951,3
CONNECTICUT,1954,2
CONNECTICUT,1955,3
CONNECTICUT,1956,5
CONNECTICUT,1957,6
CONNECTICUT,1958,5
CONNECTICUT,1959,4
CONNECTICUT,1960,6
CONNECTICUT,1961,7
CONNECTICUT,1962,12
CONNECTICUT,1963,8
CONNECTICUT,1964,4
CONNECTICUT,1965,5
CONNECTICUT,1966,7
CONNECTICUT,1968,8
CONNECTICUT,1969,7
CONNECTICUT,1970,5
CONNECTICUT,1971,11
CONNECTICUT,1972,4
CONNECTICUT,1973,18
CONNECTICUT,1974,13
CONNECTICUT,1975,5
CONNECTICUT,1976,10
CONNECTICUT,1977,4
CONNECTICUT,1978,1
CONNECTICUT,1979,9
CONNECTICUT,1980,4
CONNECTICUT,1981,2
CONNECTICUT,1982,11
CONNECTICUT,1983,26
CONNECTICUT,1984,17
CONNECTICUT,1985,15
CONNECTICUT,1986,2
CONNECTICUT,1987,4
CONNECTICUT,1988,6
CONNECTICUT,1989,16
CONNECTICUT,1990,14
CONNECTICUT,1991,36
CONNECTICUT,1992,46
CONNECTICUT,1993,23
CONNECTICUT,1994,45
CONNECTICUT,1995,95
CONNECTICUT,1996,292
CONNECTICUT,1997,164
CONNECTICUT,1998,155
CONNECTICUT,1999,26
CONNECTICUT,2000,181
CONNECTICUT,2001,155
CONNECTICUT,2002,168
CONNECTICUT,2003,129
CONNECTICUT,2004,97
CONNECTICUT,2005,129
CONNECTICUT,2006,199
CONNECTICUT,2007,148
CONNECTICUT,2008,304
CONNECTICUT,2009,286
CONNECTICUT,2010,312
CONNECTICUT,2011,292
CONNECTICUT,2012,253
CONNECTICUT,2013,203
CONNECTICUT,2014,170
CONNECTICUT,2015,170
CONNECTICUT,2016,210
CONNECTICUT,2017,201
CONNECTICUT,2018,335
CONNECTICUT,2019,240
CONNECTICUT,2020,238
CONNECTICUT,2021,303
CONNECTICUT,2022,190
CONNECTICUT,2023,227
DELAWARE,1954,1
DELAWARE,1955,1
DELAWARE,1957,3
DELAWARE,1958,3
DELAWARE,1959,1
DELAWARE,1960,1
DELAWARE,1961,2
DELAWARE,1962,5
DELAWARE,1963,4
DELAWARE,1964,3
DELAWARE,1965,2
DELAWARE,1966,2
DELAWARE,1967,5
DELAWARE,1968,5
DELAWARE,1969,4
DELAWARE,1970,13
DELAWARE,1971,9
DELAWARE,1973,3
DELAWARE,1974,7
DELAWARE,1975,16
DELAWARE,1976,12
DELAWARE,1977,10
DELAWARE,1978,2
DELAWARE,1979,4
DELAWARE,1980,13
DELAWARE,1981,3
DELAWARE,1982,7
DELAWARE,1983,16
DELAWARE,1984,10
DELAWARE,1985,4
DELAWARE,1986,3
DELAWARE,1987,6
DELAWARE,1988,10
DELAWARE,1989,15
DELAWARE,1990,14
DELAWARE,1991,13
DELAWARE,1992,23
DELAWARE,1993,16
DELAWARE,1994,8
DELAWARE,1995,9
DELAWARE,1996,92
DELAWARE,1997,116
DELAWARE,1998,139
DELAWARE,1999,19
DELAWARE,2000,126
DELAWARE,2001,124
DELAWARE,2002,182
DELAWARE,2003,181
DELAWARE,2004,143
DELAWARE,2005,95
DELAWARE,2006,179
DELAWARE,2007,200
DELAWARE,2008,181
DELAWARE,2009,179
DELAWARE,2010,143
DELAWARE,2011,180
DELAWARE,2012,208
DELAWARE,2013,144
DELAWARE,2014,161
DELAWARE,2015,166
DELAWARE,2016,277
DELAWARE,2017,152
DELAWARE,2018,62
DELAWARE,2019,136
DELAWARE,2020,184
DELAWARE,2021,97
DELAWARE,2022,103
DELAWARE,2023,99
DISTRICT OF COLUMBIA,1975,1
DISTRICT OF COLUMBIA,1976,3
DISTRICT OF COLUMBIA,1978,3
DISTRICT OF COLUMBIA,1979,1
DISTRICT OF COLUMBIA,1980,4
DISTRICT OF COLUMBIA,1981,1
DISTRICT OF COLUMBIA,1982,1
DISTRICT OF COLUMBIA,1984,1
DISTRICT OF COLUMBIA,1985,2
DISTRICT OF COLUMBIA,1986,1
DISTRICT OF COLUMBIA,1987,2
DISTRICT OF COLUMBIA,1988,3
DISTRICT OF COLUMBIA,1989,3
DISTRICT OF COLUMBIA,1990,6
DISTRICT OF COLUMBIA,1991,5
DISTRICT OF COLUMBIA,1992,9
DISTRICT OF COLUMBIA,1993,4
DISTRICT OF COLUMBIA,1996,21
DISTRICT OF COLUMBIA,1997,15
DISTRICT OF COLUMBIA,1998,18
DISTRICT OF COLUMBIA,1999,2
DISTRICT OF COLUMBIA,2000,29
DISTRICT OF COLUMBIA,2001,21
DISTRICT OF COLUMBIA,2002,20
DISTRICT OF COLUMBIA,2003,31
DISTRICT OF COLUMBIA,2004,19
DISTRICT OF COLUMBIA,2005,9
DISTRICT OF COLUMBIA,2006,21
DISTRICT OF COLUMBIA,2007,22
DISTRICT OF COLUMBIA,2008,28
DISTRICT OF COLUMBIA,2009,9
DISTRICT OF COLUMBIA,2010,37
DISTRICT OF COLUMBIA,2011,34
DISTRICT OF COLUMBIA,2012,52
DISTRICT OF COLUMBIA,2013,24
DISTRICT OF COLUMBIA,2014,36
DISTRICT OF COLUMBIA,2015,21
DISTRICT OF COLUMBIA,2016,47
DISTRICT OF COLUMBIA,2017,46
DISTRICT OF COLUMBIA,2018,80
DISTRICT OF COLUMBIA,2019,52
DISTRICT OF COLUMBIA,2020,38
DISTRICT OF COLUMBIA,2021,49
DISTRICT OF COLUMBIA,2022,40
DISTRICT OF COLUMBIA,2023,16
E PACIFIC,2001,1
E PACIFIC,2002,9
E PACIFIC,2003,14
E PACIFIC,2004,16
E PACIFIC,2005,1
E PACIFIC,2006,9
E PACIFIC,2007,10
E PACIFIC,2008,5
E PACIFIC,2009,11
E PACIFIC,2010,13
E PACIFIC,2011,12
E PACIFIC,2012,38
E PACIFIC,2013,7
E PACIFIC,2014,9
E PACIFIC,2015,5
E PACIFIC,2016,24
E PACIFIC,2017,12
E PACIFIC,2018,4
E PACIFIC,2019,5
E PACIFIC,2020,6
E PACIFIC,2021,2
E PACIFIC,2022,1
E PACIFIC,2023,1
FLORIDA,1950,6
FLORIDA,1951,9
FLORIDA,1952,10
FLORIDA,1953,21
FLORIDA,1954,13
FLORIDA,1955,24
FLORIDA,1956,22
FLORIDA,1957,32
FLORIDA,1958,45
FLORIDA,1959,38
FLORIDA,1960,66
FLORIDA,1961,66
FLORIDA,1962,54
FLORIDA,1963,69
FLORIDA,1964,76
FLORIDA,1965,48
FLORIDA,1966,70
FLORIDA,1967,57
FLORIDA,1968,124
FLORIDA,1969,139
FLORIDA,1970,106
FLORIDA,1971,151
FLORIDA,1972,139
FLORIDA,1973,115
FLORIDA,1974,155
FLORIDA,1975,210
FLORIDA,1976,127
FLORIDA,1977,92
FLORIDA,1978,186
FLORIDA,1979,141
FLORIDA,1980,141
FLORIDA,1981,136
FLORIDA,1982,160
FLORIDA,1983,287
FLORIDA,1984,125
FLORIDA,1985,122
FLORIDA,1986,186
FLORIDA,1987,115
FLORIDA,1988,117
FLORIDA,1989,291
FLORIDA,1990,287
FLORIDA,1991,330
FLORIDA,1992,368
FLORIDA,1993,329
FLORIDA,1994,304
FLORIDA,1995,524
FLORIDA,1996,959
FLORIDA,1997,1264
FLORIDA,1998,1449
FLORIDA,1999,187
FLORIDA,2000,1244
FLORIDA,2001,1226
FLORIDA,2002,870
FLORIDA,2003,920
FLORIDA,2004,1123
FLORIDA,2005,545
FLORIDA,2006,699
FLORIDA,2007,1041
FLORIDA,2008,1173
FLORIDA,2009,1037
FLORIDA,2010,794
FLORIDA,2011,1378
FLORIDA,2012,1406
FLORIDA,2013,867
FLORIDA,2014,1121
FLORIDA,2015,1200
FLORIDA,2016,1065
FLORIDA,2017,1155
FLORIDA,2018,985
FLORIDA,2019,939
FLORIDA,2020,1274
FLORIDA,2021,920
FLORIDA,2022,1242
FLORIDA,2023,1553
GEORGIA,1950,4
GEORGIA,1951,3
GEORGIA,1952,13
GEORGIA,1953,12
GEORGIA,1954,37
GEORGIA,1955,36
GEORGIA,1956,42
GEORGIA,1957,44
GEORGIA,1958,27
GEORGIA,1959,34
GEORGIA,1960,25
GEORGIA,1961,78
GEORGIA,1962,50
GEORGIA,1963,58
GEORGIA,1964,53
GEORGIA,1965,34
GEORGIA,1966,49
GEORGIA,1967,46
GEORGIA,1968,86
GEORGIA,1969,67
GEORGIA,1970,75
GEORGIA,1971,150
GEORGIA,1972,79
GEORGIA,1973,98
GEORGIA,1974,173
GEORGIA,1975,152
GEORGIA,1976,87
GEORGIA,1977,75
GEORGIA,1978,83
GEORGIA,1979,111
GEORGIA,1980,187
GEORGIA,1981,120
GEORGIA,1982,152
GEORGIA,1983,170
GEORGIA,1984,330
GEORGIA,1985,250
GEORGIA,1986,232
GEORGIA,1987,124
GEORGIA,1988,246
GEORGIA,1989,492
GEORGIA,1990,645
GEORGIA,1991,546
GEORGIA,1992,393
GEORGIA,1993,254
GEORGIA,1994,365
GEORGIA,1995,574
GEORGIA,1996,795
GEORGIA,1997,1206
GEORGIA,1998,1424
GEORGIA,1999,109
GEORGIA,2000,2211
GEORGIA,2001,1678
GEORGIA,2002,2752
GEORGIA,2003,1846
GEORGIA,2004,1814
GEORGIA,2005,1338
GEORGIA,2006,1287
GEORGIA,2007,1983
GEORGIA,2008,1775
GEORGIA,2009,1603
GEORGIA,2010,1353
GEORGIA,2011,2359
GEORGIA,2012,1804
GEORGIA,2013,997
GEORGIA,2014,1228
GEORGIA,2015,1355
GEORGIA,2016,1664
GEORGIA,2017,1679
GEORGIA,2018,1257
GEORGIA,2019,1158
GEORGIA,2020,1535
GEORGIA,2021,847
GEORGIA,2022,1106
GEORGIA,2023,2607
GUAM,1997,35
GUAM,1998,30
GUAM,1999,4
GUAM,2000,56
GUAM,2001,31
GUAM,2002,23
GUAM,2003,31
GUAM,2004,28
GUAM,2005,8
GUAM,2006,10
GUAM,2007,4
GUAM,2008,10
GUAM,2009,6
GUAM,2010,3
GUAM,2011,6
GUAM,2012,5
GUAM,2013,15
GUAM,2014,14
GUAM,2015,25
GUAM,2016,29
GUAM,2017,7
GUAM,2018,8
GUAM,2020,35
GUAM,2021,19
GUAM,2022,23
GUAM,2023,22
GULF OF ALASKA,2003,1
GULF OF ALASKA,2004,2
GULF OF ALASKA,2005,5
GULF OF ALASKA,2006,2
GULF OF ALASKA,2007,4
GULF OF ALASKA,2008,2
GULF OF ALASKA,2009,6
GULF OF ALASKA,2010,7
GULF OF ALASKA,2012,2
GULF OF ALASKA,2023,4
GULF OF MEXICO,2001,82
GULF OF MEXICO,2002,546
GULF OF MEXICO,2003,618
GULF OF MEXICO,2004,639
GULF OF MEXICO,2005,308
GULF OF MEXICO,2006,513
GULF OF MEXICO,2007,577
GULF OF MEXICO,2008,507
GULF OF MEXICO,2009,463
GULF OF MEXICO,2010,496
GULF OF MEXICO,2011,497
GULF OF MEXICO,2012,581
GULF OF MEXICO,2013,603
GULF OF MEXICO,2014,532
GULF OF MEXICO,2015,839
GULF OF MEXICO,2016,951
GULF OF MEXICO,2017,929
GULF OF MEXICO,2018,789
GULF OF MEXICO,2019,907
GULF OF MEXICO,2020,1193
GULF OF MEXICO,2021,1033
GULF OF MEXICO,2022,1081
GULF OF MEXICO,2023,1026
HAWAII,1955,2
HAWAII,1957,1
HAWAII,1963,2
HAWAII,1965,1
HAWAII,1967,2
HAWAII,1971,5
HAWAII,1973,1
HAWAII,1975,1
HAWAII,1978,1
HAWAII,1980,1
HAWAII,1982,3
HAWAII,1983,1
HAWAII,1985,1
HAWAII,1986,2
HAWAII,1988,2
HAWAII,1989,1
HAWAII,1995,1
HAWAII,1996,180
HAWAII,1997,353
HAWAII,1998,283
HAWAII,1999,47
HAWAII,2000,328
HAWAII,2001,543
HAWAII,2002,351
HAWAII,2003,308
HAWAII,2004,476
HAWAII,2005,269
HAWAII,2006,552
HAWAII,2007,457
HAWAII,2008,476
HAWAII,2009,653
HAWAII,2010,600
HAWAII,2011,666
HAWAII,2012,580
HAWAII,2013,732
HAWAII,2014,629
HAWAII,2015,759
HAWAII,2016,727
HAWAII,2017,629
HAWAII,2018,840
HAWAII,2019,687
HAWAII,2020,622
HAWAII,2021,699
HAWAII,2022,663
HAWAII,2023,215
HAWAII WATERS,2001,1
HAWAII WATERS,2002,3
HAWAII WATERS,2003,4
HAWAII WATERS,2004,3
HAWAII WATERS,2006,5
HAWAII WATERS,2007,2
HAWAII WATERS,2009,2
HAWAII WATERS,2010,1
HAWAII WATERS,2011,3
HAWAII WATERS,2012,1
HAWAII WATERS,2013,3
HAWAII WATERS,2014,3
HAWAII WATERS,2015,3
HAWAII WATERS,2016,1
HAWAII WATERS,2017,1
HAWAII WATERS,2018,2
HAWAII WATERS,2019,1
HAWAII WATERS,2020,1
HAWAII WATERS,2021,2
IDAHO,1954,3
IDAHO,1955,2
IDAHO,1956,17
IDAHO,1957,5
IDAHO,1958,21
IDAHO,1959,6
IDAHO,1960,3
IDAHO,1961,9
IDAHO,1962,13
IDAHO,1963,7
IDAHO,1964,13
IDAHO,1965,12
IDAHO,1966,12
IDAHO,1967,24
IDAHO,1968,11
IDAHO,1969,14
IDAHO,1970,30
IDAHO,1971,6
IDAHO,1972,4
IDAHO,1973,13
IDAHO,1975,36
IDAHO,1976,25
IDAHO,1977,6
IDAHO,1978,6
IDAHO,1979,24
IDAHO,1980,8
IDAHO,1981,15
IDAHO,1982,26
IDAHO,1983,41
IDAHO,1984,38
IDAHO,1985,15
IDAHO,1986,25
IDAHO,1987,71
IDAHO,1988,23
IDAHO,1989,45
IDAHO,1990,30
IDAHO,1991,48
IDAHO,1992,68
IDAHO,1993,40
IDAHO,1994,18
IDAHO,1995,116
IDAHO,1996,268
IDAHO,1997,335
IDAHO,1998,247
IDAHO,1999,53
IDAHO,2000,232
IDAHO,2001,284
IDAHO,2002,357
IDAHO,2003,312
IDAHO,2004,289
IDAHO,2005,163
IDAHO,2006,388
IDAHO,2007,247
